champion,lane,matchID,platformID,queue,region,role,season,timestamp
421,JUNGLE,2438661899,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488247819979
39,TOP,2438581166,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488241680002
58,TOP,2438506691,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488238864993
133,TOP,2438484705,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488236871351
85,BOTTOM,2437022468,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488106373617
133,TOP,2437011135,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488103394930
133,TOP,2434996388,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487979184391
133,TOP,2434122488,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487895745626
133,TOP,2434107483,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487893174712
133,TOP,2433489353,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487833676375
133,BOTTOM,2433495235,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487831027689
202,BOTTOM,2434997859,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487980286860
412,BOTTOM,2409111096,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485461027989
81,BOTTOM,2408458051,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485365675417
202,BOTTOM,2407783213,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485303863430
81,BOTTOM,2406134058,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485116948047
236,BOTTOM,2406098485,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485114603194
81,BOTTOM,2404155586,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484946898291
92,TOP,2403463402,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1484853778096
81,BOTTOM,2403470263,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484851189956
236,BOTTOM,2402057741,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484685936455
51,BOTTOM,2402064604,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484683670260
57,TOP,2437416025,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488151553629
68,JUNGLE,2432395887,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487727429345
104,JUNGLE,2432323215,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487722349824
121,JUNGLE,2429779925,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487486848670
76,JUNGLE,2429621714,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487483711155
254,JUNGLE,2429534845,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487481409036
56,JUNGLE,2429456704,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487478807167
68,JUNGLE,2429429290,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487476646756
28,JUNGLE,2426548418,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487223001778
28,JUNGLE,2424198745,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487015290448
28,JUNGLE,2424204862,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487012637591
1,MID,2438765657,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488255398873
1,MID,2438689498,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488252439672
1,MID,2438684792,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488249867705
1,MID,2438588698,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488246200740
63,BOTTOM,2438574428,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488243504434
1,MID,2438579995,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488240903401
1,MID,2438495862,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488237939981
1,MID,2438492344,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488235172233
1,MID,2437915650,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488184726672
63,TOP,2437930893,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488179109787
1,TOP,2437829079,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488176935694
427,JUNGLE,2439114613,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488313123487
57,TOP,2438588698,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488246200740
202,BOTTOM,2438574896,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488243748552
427,JUNGLE,2438388507,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488231904716
202,BOTTOM,2438385546,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488229151030
427,JUNGLE,2438383129,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488226721885
427,JUNGLE,2437619696,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488164543981
427,JUNGLE,2437615239,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488162135997
427,JUNGLE,2437620742,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488159760144
202,BOTTOM,2437505708,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488156954251
427,JUNGLE,2437511386,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488154669191
126,MID,2437725361,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488168061903
126,TOP,2437721100,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488165645585
421,JUNGLE,2437505708,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488156954251
21,BOTTOM,2437511386,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488154669191
64,JUNGLE,2437402680,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488149463111
120,JUNGLE,2437399814,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488147754707
21,BOTTOM,2437305351,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488145097004
68,TOP,2436399911,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488068965591
21,BOTTOM,2434281495,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487907559784
154,JUNGLE,2434254269,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487904858663
60,JUNGLE,2433481923,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487829253317
44,BOTTOM,2437910840,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488178483261
79,BOTTOM,2437825833,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488174246808
44,BOTTOM,2437812069,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488171663669
110,BOTTOM,2437521376,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488154861283
63,BOTTOM,2435200513,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487988573517
110,BOTTOM,2435116730,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487986473777
44,BOTTOM,2435007769,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487980523210
202,BOTTOM,2434983737,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487977237629
44,BOTTOM,2434328880,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487914947773
267,BOTTOM,2434040294,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487882681014
267,BOTTOM,2432868121,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487802502672
35,JUNGLE,2435431195,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488000163127
35,JUNGLE,2435335726,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487997243134
35,JUNGLE,2435218084,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487993043008
35,JUNGLE,2434294159,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487908786748
35,JUNGLE,2433035899,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487815188283
28,JUNGLE,2431393924,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487634870912
35,MID,2431278898,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487625531710
35,JUNGLE,2431230111,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487617258278
35,JUNGLE,2431085688,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487607627010
35,JUNGLE,2430710375,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487570374664
35,JUNGLE,2430481712,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487558289272
25,BOTTOM,2425093758,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487106597270
34,MID,2413245958,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485893431930
34,MID,2400359916,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1484506122866
34,MID,2400307999,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1484504564805
34,MID,2399422977,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1484432119435
34,TOP,2399258208,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1484419547456
34,MID,2397828757,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1484265106893
34,MID,2397716802,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1484250609630
25,BOTTOM,2397714419,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1484248286088
34,TOP,2397431791,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1484190196146
127,JUNGLE,2397268803,NA1,RANKED_PREMADE_3x3,NA,NONE,PRESEASON2017,1484178711591
267,BOTTOM,2433048987,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487816339210
110,BOTTOM,2430344138,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487549201675
412,BOTTOM,2430298967,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487547229686
412,BOTTOM,2430282390,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487544440978
119,BOTTOM,2429173860,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487456094028
126,TOP,2428667287,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487405124453
90,MID,2428369274,NA1,RANKED_PREMADE_3x3,NA,DUO,PRESEASON2017,1487394302817
90,JUNGLE,2428160513,NA1,RANKED_PREMADE_3x3,NA,NONE,PRESEASON2017,1487377312552
67,BOTTOM,2423978009,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1486972418221
90,JUNGLE,2423963121,NA1,RANKED_PREMADE_3x3,NA,NONE,PRESEASON2017,1486965944957
112,JUNGLE,2423914370,NA1,RANKED_PREMADE_3x3,NA,NONE,PRESEASON2017,1486964619957
61,MID,2400300846,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1484499285678
110,BOTTOM,2400248327,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484496803846
51,BOTTOM,2397938026,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484274003976
67,BOTTOM,2397933060,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484271864879
429,BOTTOM,2397874055,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484267714569
51,BOTTOM,2397716802,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484250609630
119,BOTTOM,2397734313,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484248400636
51,BOTTOM,2397679277,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484242486228
429,BOTTOM,2397667616,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484239871789
119,BOTTOM,2397685699,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484236822658
429,BOTTOM,2397684575,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484234542058
51,BOTTOM,2438896128,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488263127695
81,BOTTOM,2438894149,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488261533673
202,BOTTOM,2438789650,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488258267012
81,BOTTOM,2438786443,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488256271612
81,BOTTOM,2438782421,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488253943721
412,BOTTOM,2438669227,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488251903157
89,BOTTOM,2438489248,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488240132201
60,JUNGLE,2437626138,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488162648194
64,TOP,2437528160,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488158516151
41,TOP,2437402479,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488149286619
41,TOP,2437319378,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488147485734
80,TOP,2424108082,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487006617558
53,BOTTOM,2424125303,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487003947027
107,JUNGLE,2421644701,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1486775599597
98,TOP,2416339621,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1486242305619
98,TOP,2416333412,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1486239203329
68,TOP,2416248090,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1486236123614
80,TOP,2415853972,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1486178836026
164,TOP,2415786834,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1486175640637
114,TOP,2415772717,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1486173544444
114,TOP,2415730778,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1486168858589
22,BOTTOM,2415657746,NA1,RANKED_FLEX_SR,NA,DUO_CARRY,PRESEASON2017,1486166584868
98,TOP,2438808141,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488257509109
134,MID,2437844428,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488173697067
78,TOP,2437811729,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488171434969
13,MID,2436808158,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488090351584
21,BOTTOM,2436814078,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488087921303
121,JUNGLE,2435223748,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487990689520
267,BOTTOM,2434462206,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487923842481
267,BOTTOM,2433475208,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487830364974
13,MID,2430826363,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487578377991
110,BOTTOM,2430793257,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487575927421
267,BOTTOM,2430301724,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487544618402
60,JUNGLE,2437422941,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488149875256
60,JUNGLE,2437421097,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488148728988
60,JUNGLE,2436707362,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488084276611
60,JUNGLE,2436673537,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488082097281
60,JUNGLE,2436699955,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488080325406
40,BOTTOM,2432838919,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487797909908
40,BOTTOM,2432826642,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO,PRESEASON2017,1487796288221
202,BOTTOM,2432822766,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487793522406
60,JUNGLE,2432052293,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487710800380
40,BOTTOM,2431947142,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487707146912
60,JUNGLE,2430534942,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487562258897
81,BOTTOM,2439119743,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO,PRESEASON2017,1488308868136
202,BOTTOM,2438877555,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488263707371
223,BOTTOM,2438893962,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO,PRESEASON2017,1488261414485
202,BOTTOM,2438889982,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488258689386
16,BOTTOM,2438766933,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488256199484
43,BOTTOM,2438370187,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488222669317
202,BOTTOM,2435989381,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488062350253
26,BOTTOM,2435984951,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488059574917
236,BOTTOM,2435980785,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488056952521
202,BOTTOM,2435896877,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488054379361
432,BOTTOM,2435884279,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488052557666
81,BOTTOM,2438135297,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488216001985
120,JUNGLE,2434325402,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487913302296
107,JUNGLE,2434289461,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487910801018
104,JUNGLE,2427504137,NA1,RANKED_PREMADE_3x3,NA,NONE,PRESEASON2017,1487311620191
238,MID,2427336620,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1487301703921
104,JUNGLE,2426884705,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487234271682
238,MID,2426427069,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1487214509885
104,JUNGLE,2426206060,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487191754859
107,JUNGLE,2426180237,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487186809720
104,JUNGLE,2426107607,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487184394512
238,MID,2426104750,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487181229210
412,BOTTOM,2438581166,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488241680002
89,BOTTOM,2438488174,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488239417877
420,TOP,2438504200,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488237057208
117,BOTTOM,2438501451,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488234831715
117,BOTTOM,2438390299,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488223633895
117,BOTTOM,2438109354,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488221554297
420,TOP,2438108528,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488220416702
58,TOP,2438116960,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488218144450
43,BOTTOM,2437520165,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488154190493
89,BOTTOM,2437415364,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488151173559
43,BOTTOM,2434818798,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487965431794
64,JUNGLE,2439116022,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488314346312
120,JUNGLE,2439132935,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488312096199
64,JUNGLE,2439130541,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488309745902
64,JUNGLE,2439119743,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488308868136
64,JUNGLE,2438501451,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488234831715
64,JUNGLE,2438397331,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488231309316
64,JUNGLE,2437511664,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488154854133
2,JUNGLE,2437320277,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488142314006
121,JUNGLE,2436091800,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488063888193
120,JUNGLE,2435978240,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488061543071
79,JUNGLE,2435985187,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488059734796
202,BOTTOM,2438800520,NA1,RANKED_FLEX_SR,NA,DUO_CARRY,PRESEASON2017,1488252986170
202,BOTTOM,2437710929,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488165227882
67,BOTTOM,2437626559,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488162927346
104,JUNGLE,2437313253,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488143878411
4,MID,2437210024,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488135029880
157,MID,2436864924,NA1,RANKED_PREMADE_3x3,NA,SOLO,PRESEASON2017,1488089753945
69,JUNGLE,2436838334,NA1,RANKED_PREMADE_3x3,NA,NONE,PRESEASON2017,1488088202391
69,JUNGLE,2436774062,NA1,RANKED_PREMADE_3x3,NA,NONE,PRESEASON2017,1488085576442
157,JUNGLE,2436742308,NA1,RANKED_PREMADE_3x3,NA,NONE,PRESEASON2017,1488083299705
157,MID,2436696477,NA1,RANKED_PREMADE_3x3,NA,DUO_CARRY,PRESEASON2017,1488081216040
126,JUNGLE,2436501244,NA1,RANKED_PREMADE_3x3,NA,NONE,PRESEASON2017,1488070963759
254,JUNGLE,2410138336,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485565588418
101,JUNGLE,2410134014,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485563295009
63,BOTTOM,2410089654,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485560867606
254,JUNGLE,2407653662,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485291384678
61,MID,2407651347,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485289650778
110,BOTTOM,2406737718,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485197328275
61,MID,2406735645,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485194871368
